gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G78070	221.21044417499888	-0.03829711852284704	0.18694092032277476	-0.20486214819485596	0.8376798293248149	0.9554810845501548
AT3G22450	24.33726622616606	0.11282226023012783	0.5506092736434014	0.20490439524125495	0.8376468211743944	0.9554810845501548
AT5G01480	13.706766170838543	-0.1579675994797369	0.7709367494689455	-0.2049034497169214	0.8376475599213609	0.9554810845501548
AT2G19390	286.75898655793105	-0.04007305888041901	0.19588924052573004	-0.20456998440991667	0.8379081083926863	0.9556952971962569
AT2G45520	432.07329660527927	0.02912496930005263	0.14248405056036792	0.2044086280921169	0.8380341882862272	0.9557116824810248
AT3G16080	1751.2813853050875	-0.02484369960435343	0.12156166302481974	-0.2043711725075774	0.8380634557617883	0.9557116824810248
AT3G46613	2.365799830297678	0.36880277091082597	1.8057253591613025	0.2042407883567201	0.8381653385767049	0.9557116824810248
AT5G36925	14.98990827982606	-0.21451332455268987	1.049983036232393	-0.20430170502793873	0.8381177376532778	0.9557116824810248
AT5G67100	481.20002642842417	-0.030604257409286562	0.1498256189427694	-0.20426585002780343	0.8381457550533279	0.9557116824810248
ATCG00210	8.937284582255728	0.17104103642566065	0.8373551064110771	0.20426344225539675	0.8381476365143831	0.9557116824810248
AT4G31840	569.904746798061	-0.03675178131612889	0.18009835542201855	-0.2040650578402543	0.838302659556446	0.9558221023173288
AT3G11660	416.63014180441473	-0.04881240746420957	0.23927441444320172	-0.20400178421833112	0.8383521046264133	0.9558323213257155
AT1G06547	9.324757140168147	-0.20795115283508092	1.022554276261056	-0.2033644156234416	0.8388502108519934	0.955870106098382
AT1G73740	154.5081284065459	0.05100963735350066	0.2509850267164179	0.203237770877604	0.8389491919467016	0.955870106098382
AT1G79580	52.03608375739607	-0.09503874396756486	0.46720059731912694	-0.20342170903229284	0.838805433169053	0.955870106098382
AT2G14610	244.03470935401972	-0.5533217514051058	2.7223137719864203	-0.20325421599045046	0.8389363388789024	0.955870106098382
AT2G18460	11.409879877428633	-0.15172476344433541	0.7460407717530632	-0.2033732862720213	0.8388432779594759	0.955870106098382
AT2G21380	870.0584124127959	0.024469248314290003	0.12045807499971645	0.2031349771640266	0.8390295337837681	0.955870106098382
AT2G33750	11.489870401563271	0.22236690130252088	1.0932837898168681	0.20339357756303028	0.8388274192631047	0.955870106098382
AT3G24000	118.23273232080966	0.055934431936597064	0.27476575579573576	0.20357133578967318	0.8386884947880249	0.955870106098382
AT3G46400	45.97182276632264	-0.08276782343429392	0.40766014079353086	-0.20303143513904062	0.8391104621844383	0.955870106098382
AT4G24180	44.1039757813499	-0.08776593556011403	0.4308727811443669	-0.203693385613763	0.8385931113523497	0.955870106098382
AT4G27910	240.7640163066377	-0.03675014018768889	0.1811035373188022	-0.2029233704198526	0.8391949273352828	0.955870106098382
AT4G31070	38.091269492138984	-0.09755972381122024	0.47997527550402425	-0.2032598943951276	0.8389319007970907	0.955870106098382
AT5G02260	614.8051264809525	0.03198955435346803	0.15752165931788129	0.2030803541049081	0.8390722269304068	0.955870106098382
AT5G05660	618.0311272469502	-0.028675138366969048	0.14101836413540372	-0.20334329179592248	0.8388667203181371	0.955870106098382
AT5G15520	271.29571176552315	0.05601014905794905	0.27596755036276804	0.20295918481836703	0.8391669340107584	0.955870106098382
AT5G20890	3027.868007739202	0.020069514289990646	0.09878357214050448	0.20316651701403185	0.8390048825892094	0.955870106098382
AT5G27770	2107.604715897342	0.023130717081468508	0.11368195334691668	0.2034686808281859	0.8387687227354946	0.955870106098382
AT5G51460	330.96485267287517	0.038556524591801374	0.18994219458704525	0.20299083453061814	0.8391421960663188	0.955870106098382
AT5G58000	288.48568567898553	0.03436318826803314	0.16901375704551652	0.20331592450654123	0.8388881095083587	0.955870106098382
AT5G62930	479.77980726846874	-0.03281118974798558	0.16115852537083677	-0.20359574321299348	0.8386694198974798	0.955870106098382
AT3G55720	20.25286165821233	-0.1884026424574712	0.9287910126773947	-0.2028471850888923	0.8392544761484891	0.9558918203734673
AT5G65570	46.16239372635951	-0.08146201925423772	0.4017719319303122	-0.2027568697067853	0.8393250706392053	0.9559261127230849
AT2G28780	424.06087523534154	-0.03291813609537968	0.16243005714850187	-0.2026603737834324	0.8394004975423286	0.9559392597650642
AT5G10700	103.72174788490655	0.05866016058663012	0.28948180042511684	0.20263850957291643	0.8394175881033873	0.9559392597650642
AT3G56950	1142.4236173345728	0.023320255476580988	0.1151264886046239	0.2025620320677822	0.8394773687431836	0.9559612305100466
AT1G01960	1727.6260361283412	-0.02213735279844567	0.109374780042074	-0.20239906119061388	0.8396047622758152	0.9560040059208531
AT3G02050	510.27453660332907	0.03005272774339077	0.14864301148255793	0.20218056297195794	0.8397755678511521	0.9560040059208531
AT3G09495	126.27235744780197	-0.05068025345946202	0.2505438060374963	-0.20228100730567342	0.8396970470413727	0.9560040059208531
AT4G02060	532.2739978338698	-0.03664356068176184	0.18126789827467035	-0.20215140700885073	0.8397983603745888	0.9560040059208531
AT4G14890	613.1947353073026	-0.025910906076051076	0.12801055927821287	-0.20241225584943648	0.8395944479195689	0.9560040059208531
AT5G27110	55.68186628023194	0.07045766523281358	0.34837968276721415	0.20224389859121922	0.8397260560211731	0.9560040059208531
AT5G41730	13.699456843951829	-0.13421602599724453	0.6636190696452103	-0.20224859733009215	0.8397223828659639	0.9560040059208531
AT2G46210	68.86286158568987	0.07058240270241518	0.3496016116036163	0.20189381387189542	0.8399997383121203	0.9560631027440428
AT3G23750	769.6074742026186	-0.026084019421120288	0.12927315279294113	-0.20177445090164606	0.8400930559522811	0.9560631027440428
AT3G28270	12.891881322647247	-0.2000432051670259	0.9911233127025417	-0.20183482983722667	0.8400458515863799	0.9560631027440428
AT4G27870	1279.6920784942758	0.025118323054617652	0.124394311592085	0.20192501355677656	0.8399753468554031	0.9560631027440428
AT5G56870	845.1077672156985	-0.03672192329619548	0.18199510913236677	-0.20177423157831828	0.8400932274207216	0.9560631027440428
AT5G59020	117.1587595979923	-0.05004690408496505	0.247823977198592	-0.20194536723482698	0.8399594347308059	0.9560631027440428
AT5G19650	13.735084638607262	0.17979126920687857	0.8915357720976151	0.20166467216886172	0.8401788826461918	0.9560684176663568
AT5G48630	198.04802047092306	-0.03854253334807515	0.19110764974596184	-0.20167969937001207	0.8401671340380099	0.9560684176663568
AT1G16330	108.02295972718073	-0.05807503839518003	0.28922634829216615	-0.20079442532847905	0.8408593221016194	0.9561704060170146
AT1G28290	4073.5736651349334	-0.025195164484172094	0.12544015688794	-0.200854057498348	0.8408126923562289	0.9561704060170146
AT1G65700	202.40385038933442	-0.03772516075847383	0.18764134752713144	-0.20104929566773164	0.8406600285662387	0.9561704060170146
AT1G77850	171.70868809652723	0.05060742286328279	0.2514339123811183	0.20127524717737008	0.8404833563848637	0.9561704060170146
AT2G07485	38.744771697394135	0.11808702142653535	0.5882680736734237	0.20073675032055405	0.8409044219632327	0.9561704060170146
AT2G17840	1181.8266509505552	-0.07051459607131277	0.3514719326174386	-0.20062653522910107	0.8409906078053303	0.9561704060170146
AT3G11200	898.0772642763985	-0.02359570643957638	0.11728958186337379	-0.20117478521717408	0.8405619069095019	0.9561704060170146
AT3G13060	968.3607104253401	0.022081627686278936	0.1097563399628879	0.2011877190305857	0.8405517939595506	0.9561704060170146
AT3G23710	248.02872043989376	0.03677253553302628	0.18296342888647457	0.20098298199167963	0.8407118809575994	0.9561704060170146
AT3G58530	204.96268551721397	-0.03924543274002482	0.1950492500714367	-0.2012078114919755	0.8405360837142498	0.9561704060170146
AT4G10955	149.32830153287605	-0.04969010018185283	0.24720145509863	-0.201010548914557	0.840690325578297	0.9561704060170146
AT4G16120	300.8947049756007	-0.033457404087225785	0.16681493652550758	-0.20056599717082188	0.8410379480818839	0.9561704060170146
AT4G25280	218.89441481481705	0.04324761619389307	0.2151835128726967	0.20098015696713023	0.8407140899332606	0.9561704060170146
AT5G22760	633.9795952456395	-0.027764997316900103	0.13842736616960835	-0.20057448238147504	0.8410313126804945	0.9561704060170146
AT5G39830	635.4471430083009	-0.024765049316631604	0.12308750576202872	-0.20119872576271974	0.8405431878153614	0.9561704060170146
AT5G41570	29.255556164630857	-0.09507697672611921	0.47400341445938526	-0.20058289418559838	0.8410247346938696	0.9561704060170146
AT5G59460	171.4799091940265	0.041909204794339	0.20886501151321527	0.20065210774513725	0.8409706104754011	0.9561704060170146
AT5G59662	16.558853925573818	-0.13358762456962786	0.6649405406108163	-0.20090160910765628	0.840775509480394	0.9561704060170146
AT5G66550	139.4037617949764	-0.045241649761168165	0.22555612494685676	-0.20057823644482076	0.8410283770213125	0.9561704060170146
AT2G31141	63.19740880647482	-0.07238345529757255	0.3611467956241039	-0.2004266856984996	0.84114689072017	0.9562195977866006
AT4G08005	10.40244689466929	0.21732249306017365	1.0844052094373298	0.20040709060493794	0.8411622144774764	0.9562195977866006
AT1G19580	459.85360302456246	0.027122362202739992	0.13544509654073927	0.20024617276995413	0.8412880577368864	0.956302809275482
AT4G21310	48.6319784214432	0.07808523771319192	0.3900168497489967	0.20020990827305352	0.8413164183757703	0.956302809275482
AT1G23530	74.02443146443991	-0.06976001400371448	0.34900722137846	-0.1998812910752566	0.8415734227391456	0.9565488896304802
AT1G01250	6.7959924923019575	-0.24340590258687736	1.221912868322445	-0.1992007031737439	0.8421057493918497	0.9566784060276144
AT1G07080	875.7159743378047	0.027930077542503342	0.14040135344369098	0.1989302585584042	0.8423172996166306	0.9566784060276144
AT1G09617	73.43748215449551	0.06284316321429854	0.3148248764401318	0.19961307989665494	0.8417831973820545	0.9566784060276144
AT1G35290	13.759830941649447	0.13687347958112145	0.689345939987978	0.19855557513475525	0.8426104074971255	0.9566784060276144
AT1G35530	72.81994128228148	-0.06337256418842856	0.31849676375383285	-0.19897396583096652	0.8422831096514839	0.9566784060276144
AT1G49390	48.92492220732372	0.0817292865085839	0.4110855907829185	0.19881330881223366	0.8424087848866798	0.9566784060276144
AT1G63680	741.676192824339	-0.026020113600803023	0.13099593983965585	-0.19863297772933008	0.84254985509715	0.9566784060276144
AT1G64450	131.07954697159022	-0.05214529184927143	0.26248802906398416	-0.19865779035797657	0.8425304442625209	0.9566784060276144
AT2G22230	496.2843189273753	0.0419242357694108	0.21108719358847106	0.19861098656295073	0.8425670587914553	0.9566784060276144
AT2G25280	511.38424011853516	0.033323538760274454	0.1673912726276992	0.19907572382456584	0.8422035107267078	0.9566784060276144
AT2G26510	951.7538606472131	-0.0223358270422296	0.11251804754970841	-0.1985088395029432	0.8426469694439822	0.9566784060276144
AT2G39900	749.0194477519879	0.02831236506701643	0.14244398702781708	0.19876139146180644	0.8424493985067971	0.9566784060276144
AT3G01730	10.937946579752765	-0.14682490451396996	0.7370541846041194	-0.19920503482770585	0.842102361129522	0.9566784060276144
AT3G55310	2.5902627969320595	-0.3365000523335268	1.690640835316708	-0.19903698367163256	0.8422338145394286	0.9566784060276144
AT3G62550	582.496256050148	-0.03095921928060396	0.1560125010327418	-0.19844063184466645	0.8427003298700744	0.9566784060276144
AT4G02020	543.8847662426366	-0.03142369391468594	0.15751269850278035	-0.19949943219423202	0.8418720874692347	0.9566784060276144
AT4G03510	231.50416617378386	-0.040349323059159954	0.20328088023003915	-0.19849049754949588	0.8426613187066986	0.9566784060276144
AT4G08055	286.2416258131054	-0.035883792881194816	0.18025942824035676	-0.19906749528433873	0.8422099473400373	0.9566784060276144
AT4G30580	573.5290951708351	0.031608001726086604	0.15846794821754392	0.19945990392136154	0.8419030051669965	0.9566784060276144
AT4G31400	69.91331834509809	0.06631708312544445	0.3338171968838521	0.19866287220822457	0.8425264687602361	0.9566784060276144
AT5G09030	81.79726603482949	-0.06771250205608027	0.33927543414411665	-0.19957973740980464	0.8418092761566418	0.9566784060276144
AT5G13740	352.29520342382307	-0.037029306962115524	0.1865109005049895	-0.19853695876142596	0.8426249713090614	0.9566784060276144
AT5G40960	37.54045134799726	-0.09258300204146405	0.4656736596897773	-0.1988152005486869	0.8424073050373786	0.9566784060276144
AT5G49215	151.011114760565	-0.04154644448947251	0.20875657153388563	-0.19901861859581577	0.8422481803831054	0.9566784060276144
AT5G61240	748.2412183069451	0.024727655180840635	0.1241651456577707	0.1991513403366518	0.8421443616949531	0.9566784060276144
AT2G24090	1768.3742673177721	-0.018102793882384574	0.09125411775093085	-0.19837783026728034	0.8427494616329054	0.9566881839806975
AT3G47980	533.048317797596	0.02506294546761578	0.1264505610297578	0.1982035134009226	0.8428858387222974	0.9567050061567236
AT4G25980	25.319279023392543	0.11249255341754824	0.5674773111490224	0.19823268914447775	0.8428630127025246	0.9567050061567236
AT5G02150	538.1914823057975	-0.02822614791016401	0.142399758318746	-0.19821766724479212	0.8428747652632641	0.9567050061567236
AT3G19190	751.5299543519237	0.030207416876205217	0.1525826867417942	0.19797407898134126	0.8430653443024896	0.9568409523643444
AT5G64950	41.30052865061247	-0.08428180717665539	0.4257800239436489	-0.19794683272367403	0.8430866618520105	0.9568409523643444
AT1G61960	77.82517250574706	-0.0626565083277219	0.3170738104632057	-0.19760858910481593	0.8433513141901274	0.9569113306426593
AT2G30790	17.039126147818333	0.12897729062213628	0.6523638465559831	0.19770760029551698	0.8432738429194347	0.9569113306426593
AT3G17690	21.19238390685563	0.15555168204997993	0.7865551223213239	0.19776323061873582	0.8432303156583159	0.9569113306426593
AT3G44700	9.665286758918567	-0.2144371227783686	1.0843927055809652	-0.19774858469145046	0.8432417751372687	0.9569113306426593
AT5G38250	17.58149454325676	-0.23173618589269476	1.172523628357711	-0.19763881962641114	0.8433276601685527	0.9569113306426593
AT1G56590	333.1958901468349	-0.03403971729369968	0.1723217229418361	-0.19753584581549904	0.8434082331167456	0.9569170991810603
AT5G08050	1019.0564545382823	0.021144945473891695	0.10706382812736985	0.19749850013523093	0.8434374550445574	0.9569170991810603
AT1G32050	1756.6558869362987	-0.023324761643564118	0.11842189197696393	-0.19696325784172894	0.8438562905085762	0.9571282016692885
AT1G58070	79.48670004869805	-0.06773045608698722	0.3444134266663828	-0.19665451705108625	0.844097905093927	0.9571282016692885
AT2G01980	412.68558518433525	0.03379402513245888	0.17167027155329373	0.1968542650202996	0.8439415845108179	0.9571282016692885
AT2G21595	131.01095519163175	-0.049415635928762414	0.2508478889952727	-0.19699442609099915	0.8438318996542269	0.9571282016692885
AT2G26750	11.287047301334795	0.14978339843726104	0.7603687322143277	0.19698784562203842	0.8438370492174858	0.9571282016692885
AT2G31310	21.453691110318797	-0.11510605356349829	0.5853670732895708	-0.19663909846626673	0.8441099717656853	0.9571282016692885
AT3G09040	68.87108834917805	0.07403660774564126	0.37593434359022315	0.19694026100031664	0.8438742868867695	0.9571282016692885
AT3G61415	206.1946019426892	-0.04080055025626334	0.20733956584442143	-0.19678130457202894	0.8439986818500246	0.9571282016692885
AT4G13505	4897.129612124809	0.02584414160943859	0.1313009275161214	0.19683137125033173	0.8439595006138568	0.9571282016692885
AT4G25890	948.5400545480173	0.02896966713743141	0.14712609149183867	0.19690366843625698	0.8439029228839536	0.9571282016692885
AT5G16250	752.9763511885174	0.023212823251131765	0.11799678134607257	0.1967242071040134	0.8440433657204744	0.9571282016692885
AT5G53930	195.9214228162868	-0.03725280317278986	0.18914247378064614	-0.19695630721205956	0.8438617297756612	0.9571282016692885
AT1G70190	388.3016066685485	0.02917351852302569	0.14849346423951082	0.19646331690377025	0.8442475419969478	0.9571428503976226
AT4G26145	61.99466760893623	-0.08367293257172881	0.42584690170407147	-0.19648594891004892	0.8442298294612915	0.9571428503976226
AT4G37140	2.918793380824508	-0.3167296976806544	1.61129059506708	-0.1965689483016368	0.844164872143454	0.9571428503976226
AT5G63440	157.6552389358516	-0.04590081499910482	0.23369254532137207	-0.1964154009961353	0.8442850427864675	0.9571428503976226
AT2G30140	332.72302307294234	-0.04072851030606113	0.207667391169992	-0.19612376346906416	0.8445132968802893	0.957309686141462
AT3G09730	52.217557934146875	0.07777720979722169	0.3964849963779904	0.19616684239691257	0.8444795797467473	0.957309686141462
AT1G63295	59.759399587550845	-0.07374050245708315	0.37647048782731096	-0.1958732618927312	0.8447093657845118	0.9574859738616471
AT2G17080	37.44250304555537	-0.09700924756801227	0.4954228774335308	-0.19581099700230872	0.8447581023357663	0.9574952500719974
AT2G36060	725.2516092750411	-0.024046364628161416	0.12291089176678713	-0.19564063267710505	0.8448914545136044	0.9575205537252739
AT3G46530	634.5724895260593	-0.03237046763272312	0.16544407317277576	-0.1956580674782961	0.8448778072696866	0.9575205537252739
AT5G55350	8.247340823065825	0.16422926797079584	0.8395018496921467	0.1956270471959297	0.8449020887007054	0.9575205537252739
AT5G16080	41.12667363830708	-0.09133318078280488	0.4673328664356856	-0.19543496154977613	0.845052448909199	0.9576449902181472
AT1G07730	8.393067320284354	-0.23374938787627597	1.1972101596643863	-0.19524507538576427	0.845201092961963	0.9576896593931864
AT1G75060	52.47953620634481	-0.07477727083616281	0.3831247385995924	-0.1951773490521407	0.8452541108845288	0.9576896593931864
AT2G27385	707.0124813148585	0.028492591083621344	0.145976455838585	0.1951862094468667	0.8452471746989225	0.9576896593931864
AT5G26667	1281.5676718487402	-0.025459470616708554	0.1303647900779903	-0.19529407136296167	0.8451627380830329	0.9576896593931864
AT2G22430	2271.355204144037	-0.023456663584492526	0.1202357634543674	-0.1950889062503848	0.8453233472483614	0.957722147403122
AT3G55515	5.985137691105561	-0.23973558804598402	1.2295553173503009	-0.19497747247567165	0.8454105835144584	0.957775024584227
AT3G18290	1165.1300888640856	0.019566467205669947	0.10040075611337075	0.19488366385982034	0.845484023341339	0.9578122673021953
AT1G10450	466.6442668776975	-0.03416134389057177	0.1757272886211838	-0.1943997665849927	0.8458628726719257	0.9578737787365391
AT1G27060	82.40537655487306	0.06462263356671778	0.3321258047450124	0.19457275720063794	0.8457274320213382	0.9578737787365391
AT1G48650	1038.569669738565	-0.023306215009873538	0.11986693553306806	-0.19443406062086221	0.8458360222606905	0.9578737787365391
AT1G51405	52.17749844052855	-0.07504937767218682	0.3859655573250007	-0.19444578991019087	0.8458268388903191	0.9578737787365391
AT3G45020	53.62648578302348	0.07526468284904163	0.38680009526156467	0.1945828963618678	0.8457194938442915	0.9578737787365391
AT3G59740	3.930735070239895	-0.2837455297575134	1.4574902740948354	-0.1946809078597328	0.8456427592488661	0.9578737787365391
AT4G01026	228.8644769507866	0.03822293979156345	0.1965438922925061	0.19447533752246154	0.8458037048733713	0.9578737787365391
AT4G12460	432.14032695342405	-0.028025522565574973	0.14406834826501583	-0.1945293529292195	0.8457614143772725	0.9578737787365391
AT1G21720	1069.4812170315163	-0.022919712171592537	0.11798804073605913	-0.19425453654971903	0.8459765820707944	0.957956600607814
AT1G78810	113.59602964406317	-0.05306218075311127	0.27324862811071876	-0.19419010854689736	0.8460270276873907	0.9579677801039219
AT2G09350	128.57122015681023	-0.04531753109999178	0.2334538393640794	-0.1941177374655103	0.8460836933010359	0.957986001176366
AT1G07160	15.951809620064967	0.12556728460854735	0.6472798043474501	0.19399227932831456	0.8461819272736022	0.9580512843990132
AT4G22010	1305.4236325744564	0.019792839371333235	0.10209255203116235	0.19387153105244878	0.8462764756732273	0.9581123887375004
AT5G22780	1007.8408639539887	0.022858625268011218	0.11793814063545696	0.19381876927046443	0.8463177899357007	0.9581132210477478
AT1G54780	3017.2613888195947	0.015985932951326963	0.08254351642437333	0.19366673051751235	0.846436843791663	0.9581561184564653
AT4G38270	417.6177642855618	-0.030656834829505975	0.15829284184640469	-0.19367164346732135	0.8464329966543851	0.9581561184564653
AT2G17110	223.33218525922294	-0.03941772561415276	0.20385109431498707	-0.19336528825911128	0.846672898337363	0.9581844341209641
AT2G39230	49.57529601248484	0.07554341181962491	0.3909620658110695	0.1932244031474166	0.8467832279038401	0.9581844341209641
AT3G10610	758.3131683942121	-0.027315919189798487	0.14124619123068707	-0.19339225328338513	0.8466517819033221	0.9581844341209641
AT3G21360	80.1654444171953	-0.05987904874763848	0.30984297665720056	-0.19325611118785038	0.84675839652724	0.9581844341209641
AT3G56980	44.54065037278071	-0.10353967276397763	0.5352744380992592	-0.19343287367064152	0.8466199720998623	0.9581844341209641
AT4G33240	904.2755871881162	-0.024445158155901772	0.12648315958048834	-0.19326808594108488	0.8467490188316105	0.9581844341209641
AT4G36710	168.09618997337463	-0.04723760977415255	0.24445478574400273	-0.1932365923227234	0.8467736822312233	0.9581844341209641
AT5G12950	857.9421469209167	0.02295010627888317	0.11877694761763632	0.19322020593392886	0.8467865148603632	0.9581844341209641
AT4G25130	2050.77694316191	-0.017527803456966876	0.09076382287874576	-0.1931144249001369	0.8468693558580225	0.9581863312806099
AT5G51100	376.99277404134835	0.028014292637171073	0.14504664952494373	0.19313988105842764	0.8468494200544728	0.9581863312806099
AT2G38080	328.2539424678066	0.042105992031266616	0.2183061585262866	0.19287587814979834	0.8470561767554485	0.9582335332621901
AT4G04940	441.7557113118659	0.031318644008655944	0.16229328478722205	0.1929756000053662	0.8469780772798122	0.9582335332621901
AT4G36780	510.0541499786264	-0.03884366437756439	0.20139484602776062	-0.19287317994329464	0.8470582899390997	0.9582335332621901
AT5G50210	699.9478393894635	0.026979486781476346	0.13989600722570836	0.1928538727910055	0.8470734109630439	0.9582335332621901
AT4G05120	168.93242131362723	-0.042065654957155967	0.21840707860734132	-0.19260206777813663	0.8472706253980061	0.9584107093504681
AT2G35700	11.566121210166521	0.16644600920959357	0.8650674277476514	0.1924081335982835	0.8474225217451189	0.9585366082650189
AT1G51480	3.2803059707388122	-0.2900240178607339	1.5077699591745293	-0.19235296213191277	0.8474657350925437	0.9585395674859905
AT1G62262	36.47110020764468	0.09272458650843768	0.4825474961108689	0.19215639342398227	0.847619702315854	0.9585425542758069
AT3G29776	59.41835663808229	-0.06824954788099162	0.3549193710259946	-0.1922959225462872	0.8475104121365642	0.9585425542758069
AT4G05690	639.3700865674105	-0.02459899530602233	0.12802490199202363	-0.19214227016205745	0.8476307649284051	0.9585425542758069
AT4G22860	98.08615698508599	-0.06272325084329883	0.3263445541298556	-0.19219947153872424	0.8475859598365196	0.9585425542758069
AT4G12870	79.05899887729466	-0.05538786952510119	0.28835394163198563	-0.1920829284025896	0.8476772470746367	0.9585492088447914
AT2G17150	281.73891804571844	0.03158018831504828	0.16448476963591913	0.19199460463695117	0.8477464316833911	0.9585815333785044
AT3G05580	230.8365919640271	-0.03826930048043396	0.19944778761336568	-0.19187628470775478	0.8478391143303479	0.9586324653544662
AT4G25000	8.754642345921692	0.218042943068136	1.1367282949160693	0.1918162361606696	0.8478861525053699	0.9586324653544662
AT4G33790	116.36875341986516	0.06437641648422965	0.3356756523757087	0.1917816083133001	0.8479132779832566	0.9586324653544662
AT3G56490	885.5562105957648	0.021995704146267153	0.11480757347589014	0.1915875711011896	0.8480652789848949	0.9587126833414363
AT4G14365	494.53902014248666	-0.2168955526681243	1.1320973700926626	-0.1915873655376227	0.8480654400181797	0.9587126833414363
AT2G11035	38.587434801421324	-0.0924329712155281	0.48311676014761135	-0.19132636008588516	0.8482699101835951	0.9588523203866426
AT3G49420	80.6073548016421	-0.06931311194739845	0.3622775117542532	-0.19132601306596198	0.8482701820438012	0.9588523203866426
AT1G43190	1037.5246214923866	-0.022214139921125708	0.11620457898823577	-0.19116406698030897	0.8483970548157778	0.9588818021083647
AT5G54490	29.98610452008738	0.10946565064372367	0.5727071816869858	0.19113720613958066	0.8484180986762884	0.9588818021083647
AT5G60210	481.32967234622635	-0.029544657105977052	0.15454860832816747	-0.19116740956503553	0.8483944361083298	0.9588818021083647
AT1G70518	74.542151284003	-0.06424151609122938	0.3366066568268622	-0.19085040295050612	0.8486427985361531	0.9589862281464654
AT1G74160	497.9665214461645	-0.03640302068542544	0.19077960658826873	-0.19081190771081036	0.8486729590919653	0.9589862281464654
AT3G48290	2.949458099659624	-0.30218805418436123	1.582943166687098	-0.19090265559994996	0.8486018595703289	0.9589862281464654
AT4G23500	230.9695136242518	-0.04102750520760366	0.21501113493170482	-0.19081572319794254	0.8486699696939439	0.9589862281464654
AT4G13320	53.37341602883136	0.06868448753871384	0.3602970469181112	0.19063294613770326	0.848813176233419	0.9590987702932263
AT5G10910	271.04619619743266	0.03283398152324823	0.17238175874801082	0.19047248248142795	0.8489389042473442	0.959194930764418
AT3G19590	247.5628616017975	0.0392878648388576	0.20642753214902113	0.19032279478347627	0.8490561924440901	0.9592815465497853
AT1G76020	153.74981304116332	0.049953378112585815	0.2626189726569066	0.19021237349003883	0.8491427154861503	0.9593333965904347
AT1G07840	272.9486351835731	-0.03628885793740285	0.19155801333539776	-0.18944056322960975	0.8497475351410722	0.959418923289799
AT1G08590	343.3144197442517	0.03567575976394228	0.18837210561386963	0.18938982312525315	0.8497873001041704	0.959418923289799
AT1G56210	164.0003292192629	-0.04184528795755611	0.22052655783491693	-0.18975169416502163	0.8495037105359796	0.959418923289799
AT1G69880	19.494486534979874	0.13079338320547987	0.6903065495189734	0.1894714504688108	0.8497233290333673	0.959418923289799
AT2G37400	397.91945354448524	0.0362908394841781	0.19128440851539733	0.18972188985939692	0.8495270667129932	0.959418923289799
AT2G43600	30.552026180124	0.09727224592114805	0.5134716672802795	0.1894403374510863	0.8497477120826022	0.959418923289799
AT3G10220	364.528747390239	-0.030915235852190578	0.1628749262488177	-0.18980966907676491	0.8494582788107559	0.959418923289799
AT3G48540	42.28408320792903	-0.07595685194919205	0.40055618467990584	-0.18962845876388357	0.8496002849499992	0.959418923289799
AT3G61700	316.51605722751515	-0.03622789670648905	0.19102245957349842	-0.18965255073867315	0.8495814049025188	0.959418923289799
AT4G09020	1058.1580054479398	0.01972896698552256	0.10396826658943445	0.18975950674864356	0.8494975882180468	0.959418923289799
AT4G24100	446.2154150555516	-0.025505974030068403	0.13465608072792265	-0.18941568692767854	0.84976703062335	0.959418923289799
AT5G02690	23.37575535498991	-0.1757107635418208	0.925881144748471	-0.1897768029281503	0.8494840341285401	0.959418923289799
AT5G25280	1164.9530596169345	-0.018795424469546768	0.098968479175267	-0.1899132393078532	0.8493771178051854	0.959418923289799
AT5G46460	43.81680577648539	-0.08594287539942007	0.4532078567057789	-0.18963235991562677	0.849597227746437	0.959418923289799
AT3G47560	197.9745966881154	0.03836433340129284	0.20262999605153156	0.1893319555291126	0.8498326513410278	0.9594242483892611
AT1G33612	69.19575656250534	0.05741121569054947	0.30343935247098885	0.18920161548933712	0.8499348015548722	0.9594478198275047
AT4G22360	300.33070740292874	-0.031763198329845733	0.16786511710017252	-0.1892185754762333	0.8499215095160001	0.9594478198275047
AT1G10560	50.67500373882936	0.07460933647738259	0.39612289731214534	0.18834896185915337	0.8506031060947157	0.9595278449595032
AT1G32880	2.6010064397649564	0.3495917516526322	1.8537961721078506	0.18858154791372259	0.8504207959455965	0.9595278449595032
AT1G50890	146.59028792785568	0.04876252483062409	0.25888668095453826	0.18835470658757847	0.850598603053117	0.9595278449595032
AT1G56150	86.06644401483075	0.08308718017030113	0.4404257261796876	0.18865196838297932	0.8503655991730166	0.9595278449595032
AT1G60525	154.22516162388007	0.03916576764219331	0.20760004499680196	0.18865972617104515	0.8503595185304025	0.9595278449595032
AT1G61460	35.869201986874415	-0.28225236685067145	1.4952017762852217	-0.18877209171856252	0.8502714461330507	0.9595278449595032
AT1G72275	71.39349222525651	0.05916285508057307	0.31385263180978307	0.18850520621547615	0.8504806347071507	0.9595278449595032
AT2G17780	101.03483842429188	0.05953388590611604	0.3158348118932664	0.18849690934713997	0.8504871380768488	0.9595278449595032
AT2G42780	399.47362568038955	0.03549058134675875	0.1881065346200938	0.18867277215242256	0.8503492929617279	0.9595278449595032
AT3G22420	249.1785210685239	0.040451779212107325	0.21474199677648637	0.18837386174727364	0.85058358819562	0.9595278449595032
